model,scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_family,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) table,Year of netzero GHG emissions (Harm-Infilled) table,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Median peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,exclude,Global AR6 climate diagnostics|Surface Temperature (GSAT)|MAGICCv7.5.3|50.0th Percentile,Global Land Cover|Forest,R5 Land Cover|Forest,R10 Land Cover|Forest,Global Land Cover|Pasture,R5 Land Cover|Pasture,R10 Land Cover|Pasture,Global Land Cover|Cropland,R5 Land Cover|Cropland,R10 Land Cover|Cropland,Global all,R5 all,R10 all,Cumulative BECCS,Interpolated Net-Zero Year for Emissions|Kyoto Gases,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|Kyoto Gases|Direct Only,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|Kyoto Gases,Interpolated Net-Zero Year for Emissions|CO2,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|CO2|Direct Only,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|CO2
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,,C2,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,38.8917714,5.6036501,-15.6778629,,38787.7310516317,Low,54.5498948640669,14.89217351500557,-7.598242405607786,0.6925121372581444,72.88896075278333,1.024702005312227,55.56870130719537,86.93409523196662,3.098762945036811,38.30781302629464,45.66249868700576,-14.5204131588974,4.370068731861533,1.98387134857986,-19.84929658458399,86.8559874224172,88.04136175429052,2040.0,39.3206414,55.08565782158203,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2060.0,2085.0,-302369.9220319925,850.2564297510701,547.9798073025155,C2,C2: Below 1.5°C with high OS,1.756936541352184,1.49381633241997,2049.0,1.716692549307728,1.853648028551376,1.671305360710604,1.465845712956677,2049.0,0.8266666666666667,0.7505587840858292,0.2183333333333333,0.1519892713455521,0.0033333333333333,0.0008940545373267,,,"119, 134, 99",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,260402.8548,2086.0,2087.0,2090.0,2062.0,2057.0,2052.0
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,,C2,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.80716169999999,7.2989112,-13.1834261,1.0,34226.83028906897,Low,52.52374638943153,16.58256279803458,-4.998014267502897,1.429316912608423,68.87970385389853,2.587734204309638,56.66541766090225,82.13118025860676,2.802002736998961,37.83081624016857,45.23896754341792,-14.58222772190325,4.412830523168122,2.043837763017833,-19.84929658458399,86.8559874224172,88.04136175429052,2039.0,38.487101,54.30853154123,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2062.0,2090.0,-255586.4037100024,802.1632265923485,546.8503504917078,C2,C2: Below 1.5°C with high OS,1.72935248196711,1.495885887502161,2049.0,1.68584189594627,1.816410857986071,1.643094793642836,1.460655338571846,2049.0,0.8033333333333333,0.7085382208314707,0.1916666666666666,0.1332141260616898,0.0016666666666666,0.0004470272686633,,,"119, 134, 99",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,388421.142,2091.0,2089.0,2093.0,2063.0,2057.0,2053.0
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,,C2,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,36.4963614,7.2638988,-12.9375232,1.0,34226.25023508324,Low,52.07544667143453,16.55388007102898,-4.746100812002898,2.3994210851353,68.97447105132697,3.461248132844954,57.67589397604203,82.22373199926164,3.858425770169867,37.80510116974435,45.15729787762076,-14.34762572999195,4.211645232672741,1.975453208616944,-19.84929658458399,86.8559874224172,88.04136175429052,2039.0,38.487101,54.30853154123,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2062.0,2090.0,-248365.5356874212,794.8488653642349,546.6236478289547,C2,C2: Below 1.5°C with high OS,1.724247043454485,1.496184637364887,2049.0,1.682121254839602,1.811888974829658,1.638671069440174,1.460465186975773,2049.0,0.8,0.7018328118015199,0.1883333333333333,0.1314260169870362,0.0016666666666666,0.0004470272686633,,,"119, 134, 99",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,388567.7460999999,2091.0,2090.0,2094.0,2063.0,2057.0,2054.0
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,,C2,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,38.99145840000001,5.7061551,-15.4384498,,38789.04523384466,Low,54.5256101994169,14.99723675374557,-7.358050393207784,0.7367221040415807,72.69769427404871,0.8235526314856091,56.90838417219435,86.67822053926909,4.083463877346431,38.23392886736395,45.65671280944777,-14.47989277141339,4.169748659164572,1.892403693453226,-19.84929658458399,86.8559874224172,88.04136175429052,2039.0,39.5179122,55.0859332299855,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2025.0,2025.0,2060.0,2086.0,-295922.7685690675,843.2591437507965,547.3630584315838,C2,C2: Below 1.5°C with high OS,1.751534396637294,1.493393115084325,2049.0,1.712789209068201,1.849151906574032,1.666971801522252,1.464158487250562,2049.0,0.825,0.7447474295932052,0.215,0.1475189986589182,0.0033333333333333,0.0008940545373267,,,"119, 134, 99",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,262990.08725,2086.0,2087.0,2090.0,2062.0,2056.0,2052.0
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,38.8917714,-0.1206822,0.0003372,,38983.20272574706,Low,53.95838446774497,8.322744833270116,7.511610603635931,1.932984285341109,84.87377343846731,1.024702005312227,84.2118239689693,101.6241873749725,3.098762945036811,42.08953108612512,46.67318875650777,-14.5204131588974,2.843964198120397,-0.5855314358059945,-19.84929658458399,86.8559874224172,88.04136175429052,2037.0,39.3206414,55.20032799273157,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2045.0,inf,-22048.04695964177,667.21489322242,645.2862300869604,C2,C2: Below 1.5°C with high OS,1.685875014376368,1.515608572590879,2041.0,1.671729800658379,1.79420344999419,1.612716216405976,1.483714189291758,2040.0,0.7816666666666666,0.6759052302190434,0.1533333333333333,0.1005811354492624,0.0016666666666666,0.0004470272686633,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,290254.3672,,,,2049.0,2044.0,2041.0
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_700f,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,38.8917714,7.083741,-13.1082785,,38804.29377204908,Low,54.71318760479831,16.51391972831281,-4.968944204587936,0.4647378640836894,69.95756597254183,1.024702005312227,56.23474983982631,83.1650445376039,3.098762945036811,37.91608040995091,45.50790220160068,-14.5204131588974,4.237790777372957,2.150292011869991,-19.84929658458399,86.8559874224172,88.04136175429052,2039.0,39.3206414,55.13392285712502,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2064.0,2092.0,-212504.5677269637,860.5219272687632,648.1351476849339,C3,C3: Likely below 2°C,1.75611836907114,1.549398145748532,2049.0,1.701818370290873,1.838023052179067,1.671121668403519,1.513933819174609,2049.0,0.8266666666666667,0.7501117568171658,0.22,0.1546714349575324,0.0033333333333333,0.0013410818059901,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,255698.43035,2092.0,2093.0,2096.0,2065.0,2059.0,2055.0
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,38.8917714,0.9663982,0.0969649,,38958.54263173949,Low,53.9588011654366,9.413315654388375,7.578467065093729,1.57883944341382,82.83005864882269,1.024702005312227,64.30553190980855,98.8435505917838,3.098762945036811,40.09588024508919,46.55249643212017,-14.5204131588974,4.10397091295193,0.409672824775597,-19.84929658458399,86.8559874224172,88.04136175429052,2039.0,39.3206414,54.95326141412754,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2053.0,inf,-18644.45813384753,766.2976798082381,747.7779249607087,C3,C3: Likely below 2°C,1.720386618945564,1.554985088402066,2048.0,1.678954686922683,1.807701420763772,1.636654760296859,1.522195447747247,2049.0,0.7983333333333333,0.7027268663388466,0.1783333333333333,0.1278497988377291,0.0016666666666666,0.0008940545373267,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,280677.3225,,,,2055.0,2049.0,2046.0
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_800f,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,38.8917714,8.1361785,-10.5315671,,38821.14581544305,Low,54.9862904287216,17.62309013280391,-2.31750926989356,0.0067852907233595,67.95220369021415,1.024702005312227,52.38540702342797,80.46883651831848,3.098762945036811,37.39772413401437,45.32443040202761,-14.5204131588974,4.108180754462591,2.357028062764019,-19.84929658458399,86.8559874224172,88.04136175429052,2040.0,39.3206414,55.3900870719678,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2025.0,2067.0,2096.0,-152941.2528690067,901.6237484453122,748.7445594828848,C3,C3: Likely below 2°C,1.769241034653018,1.597951325307645,2049.0,1.717569994752867,1.861186930242294,1.685256690801427,1.558347210477603,2049.0,0.8333333333333334,0.7617344658024141,0.23,0.1685292802860975,0.0033333333333333,0.0013410818059901,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,252001.3269,2097.0,2097.0,2100.0,2069.0,2063.0,2058.0
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_900,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,38.8917714,7.012985800000001,0.0669422,,38902.50644987015,Low,54.65413530929015,15.61054954349012,7.532227579735929,0.6684874071574345,71.62850551407762,1.024702005312227,55.35115639456934,83.3630890294541,3.098762945036811,37.81556863900297,45.53967045454772,-14.5204131588974,4.212122415330953,1.87055206183299,-19.84929658458399,86.8559874224172,88.04136175429052,2040.0,39.3206414,55.20032799273157,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2068.0,inf,-11203.3873850351,864.7113806550676,853.6231832384693,C3,C3: Likely below 2°C,1.749523436359193,1.606235759221796,2049.0,1.67794663611197,1.822626353851576,1.667257533746048,1.565917222359087,2049.0,0.825,0.7438533750558785,0.2166666666666666,0.1537773804202056,0.0033333333333333,0.0013410818059901,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,253916.7892000001,,,,2070.0,2060.0,2055.0
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_900f,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,38.8917714,9.2590745,-6.0253847,,38857.49045112776,Low,55.13921479249142,17.94436597480995,1.4301475798753,-0.4829205665276658,67.29909361877479,1.024702005312227,50.79571878294031,77.59647919218034,3.098762945036811,36.93579885235295,45.07036548888465,-14.5204131588974,3.868454033731601,2.520860442263126,-19.84929658458399,86.8559874224172,88.04136175429052,2040.0,39.3206414,55.47285288645374,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2025.0,2070.0,inf,-81711.89647387149,931.537580338776,849.8734023760792,C3,C3: Likely below 2°C,1.765900577293152,1.610863841494691,2049.0,1.707391318060955,1.858920672879531,1.682004757693907,1.569889326395283,2049.0,0.83,0.7603933839964238,0.2266666666666666,0.1658471166741171,0.0033333333333333,0.0013410818059901,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,246018.25535,,,,2073.0,2067.0,2060.0
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100,C5,C5: limit warming to 2.5°C (>50%),C5,NDCs,C5,,https://doi.org/10.1038/s41558-021-01215-2,P1c,P1c: NDC,ENGAGE,38.8917714,27.2271089,14.5968069,,39290.26191257366,Low,54.43383956333189,41.74391343755252,27.53281779892553,1.111261301894549,24.16476623223178,1.024702005312227,19.06676217891368,31.69378442082703,3.098762945036811,4.245994309156886,3.204674730718402,-14.5204131588974,-23.29567982023669,-33.26401815438162,-19.84929658458399,-28.17148050589327,7.284493085503052,2079.0,39.3206414,55.22984834791868,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,,inf,0.0,2113.797848524841,2113.797848524841,C5,C5: Below 2.5°C,2.486217140086509,2.486217140086509,2100.0,2.486217140086509,2.682516504698442,2.301924599108733,2.301924599108733,2100.0,0.995,0.9932945909700492,0.8566666666666667,0.7782744747429593,0.165,0.0827000447027268,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82529.91930000001,,,,,,
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV,C5,C5: limit warming to 2.5°C (>50%),C5,NDCs,C5,,https://doi.org/10.1038/s41558-021-01215-2,P1c,P1c: NDC,ENGAGE,36.80716169999999,26.1709956,11.0547239,1.0,34571.06374211132,Low,51.7420104881466,40.6060998920901,23.88114061368333,2.653252346541148,23.6042101554599,2.587734204309638,19.22492536436278,31.83625991858367,2.802002736998961,3.291071509196094,2.378842076611565,-14.58222772190325,-23.55906389037833,-33.48785221236352,-19.84929658458399,-28.17148050589327,7.284493085503052,2073.0,38.487101,54.30853154123,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,,inf,0.0,1937.201162261804,1937.201162261804,C5,C5: Below 2.5°C,2.395150035353122,2.395150035353122,2100.0,2.395150035353122,2.594105247858954,2.221965856347315,2.221965856347315,2100.0,0.9933333333333332,0.9888243182834152,0.8133333333333334,0.7067501117568171,0.1316666666666666,0.0630308448815377,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79434.46950000002,,,,,,
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_COV_NDCp,C5,C5: limit warming to 2.5°C (>50%),C5,NDCs,C5,,https://doi.org/10.1038/s41558-021-01215-2,P1c,P1c: NDC,ENGAGE,36.4963614,25.4709955,10.9712556,1.0,34570.63917039963,Low,51.29237288374662,39.8725494391001,23.79521518828333,3.499194705527348,24.98430246661308,3.461248132844954,20.45051155031972,33.71080736546452,3.858425770169867,3.843009428676051,2.598245344612423,-14.34762572999195,-23.62971506360816,-33.62325114945047,-19.84929658458399,-28.17148050589327,7.284493085503052,2071.0,38.487101,54.30853154123,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,,inf,0.0,1892.475511907514,1892.475511907514,C5,C5: Below 2.5°C,2.370180511918194,2.370180511918194,2100.0,2.370180511918194,2.572188685637012,2.202615332814114,2.202615332814114,2100.0,0.9933333333333332,0.9865891819400984,0.8083333333333333,0.6924452391595888,0.13,0.0572194903889137,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,105832.0585,,,,,,
REMIND-MAgPIE 2.1-4.2,EN_INDCi2100_NDCp,C5,C5: limit warming to 2.5°C (>50%),C5,NDCs,C5,,https://doi.org/10.1038/s41558-021-01215-2,P1c,P1c: NDC,ENGAGE,38.99145840000001,26.4792152,14.5518903,,39284.96120210592,Low,54.40955489868189,40.98888483813252,27.48923915332553,1.155378708937839,25.53640979947954,0.8235526314856091,19.47262333514577,33.61086419390282,4.083463877346431,4.149255461828096,3.188425607296147,-14.47989277141339,-23.58500738350727,-33.39391276398017,-19.84929658458399,-28.17148050589327,7.284493085503052,2073.0,39.5179122,55.22984834791868,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2025.0,2020.0,,inf,0.0,2062.004043812374,2062.004043812374,C5,C5: Below 2.5°C,2.457881379608397,2.457881379608397,2100.0,2.457881379608397,2.654638844808857,2.278409099518656,2.278409099518656,2100.0,0.995,0.991953509164059,0.8483333333333334,0.7577112203844435,0.1533333333333333,0.0768886902101028,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109257.0994,,,,,,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000,C3,C3: limit warming to 2°C (>67%),C3a_Immediate_Action,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,30.0173137,12.2083999,0.626931,,38865.23728004161,Low,42.07401457484705,21.06786723505548,8.061153035993732,23.25675785424244,61.57209020693001,23.74415869158797,53.59858151005509,70.05834591144851,24.21816725558733,33.72259795225911,43.87882619047839,0.627979542169939,-0.6290481994376648,1.961596648093362,75.66048616959573,86.8559874224172,88.04136175429052,2039.0,39.2628459,54.95326141404288,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,,inf,0.0,948.0076625940568,948.0076625940568,C3,C3: Likely below 2°C,1.700260004722281,1.651288231989974,2059.0,1.651288231989974,1.800384406740378,1.648029709688652,1.609051883554099,2071.0,0.76,0.6937863209655789,0.2033333333333333,0.1528833258828789,0.0033333333333333,0.0013410818059901,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,229885.1051,,,,,,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000_COV,C3,C3: limit warming to 2°C (>67%),C3a_Immediate_Action,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,29.5572133,13.3366696,0.0934932,1.0,34302.81997770275,Low,41.96270356496705,22.61957528746548,7.57691232749373,21.05191359477007,57.4438243360636,21.86500446960695,49.10609129877029,65.97777462389949,20.45356860295999,31.68708945221082,40.29673278950214,-1.237732909781966,-3.711912819344762,-3.223510197033948,75.66048616959573,86.8559874224172,88.04136175429052,2041.0,38.487101,54.30853154123,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2097.0,inf,-527.4413288888888,954.2087458112894,953.7222177912894,C3,C3: Likely below 2°C,1.712166651402203,1.659382117561559,2069.0,1.666449101907661,1.812933313406671,1.655645330536801,1.616888937165199,2070.0,0.775,0.7027268663388466,0.2083333333333333,0.1609298167188198,0.005,0.0013410818059901,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,249123.1714,,,,,2099.0,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000f,C3,C3: limit warming to 2°C (>67%),C3a_Immediate_Action,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,29.992756,12.3054688,0.3147068,,38847.59388908098,Low,41.88899616901705,21.14905312362548,7.74460834282373,23.59423247993509,61.4240066839217,23.80811918076386,53.24942461183151,69.80989122405818,25.61663005850214,34.13058942650125,43.90472745543432,1.055776730812784,0.2014889282136608,2.424633470184896,75.66048616959573,86.8559874224172,88.04136175429052,2039.0,39.2628459,54.95326141404288,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,2100.0,inf,0.0,948.6290839895264,948.6290839895264,C3,C3: Likely below 2°C,1.698213196481536,1.651189243523834,2059.0,1.651189243523834,1.80034138760783,1.648594864525519,1.609582146581824,2094.0,0.76,0.6933392936969155,0.2,0.1528833258828789,0.0033333333333333,0.0013410818059901,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,230610.6277,,,,,,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1000f_COV,C3,C3: limit warming to 2°C (>67%),C3a_Immediate_Action,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,29.7373736,13.3562833,-0.6976014,1.0,34277.07402449646,Low,41.64787854279248,22.59666663396548,6.77569156819373,21.63923877913169,57.48422103487516,21.37725450345244,49.11137544763612,65.9252332105155,20.408970342059,31.68367545999177,40.66420516289757,-1.277961090310926,-3.563636064846404,-3.063637962003142,75.66048616959573,86.8559874224172,88.04136175429052,2041.0,38.487101,54.30853154123,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2015.0,2015.0,2092.0,inf,-4645.26144,952.9237152305352,948.2968321549798,C3,C3: Likely below 2°C,1.708697217396697,1.655681084413059,2069.0,1.676025209115466,1.822169642572041,1.653393385031272,1.614171936721261,2071.0,0.7666666666666667,0.6987036209208761,0.205,0.1591417076441663,0.005,0.0013410818059901,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250242.92765,,,,2095.0,2093.0,2096.0
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_1200,C3,C3: limit warming to 2°C (>67%),C3a_Immediate_Action,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,32.4959666,14.818714,2.4897735,,38966.77219408849,Low,46.10624743376141,25.28547962939069,11.11179444826283,16.09630350600248,53.9857323765619,17.31173956536266,45.36682883499662,63.36253058609631,18.72841050821368,30.46553342217558,39.79077925401401,-1.72769157449776,-4.486989041819828,-4.65798735562929,75.66048616959573,86.8559874224172,88.04136175429052,2043.0,39.2628459,55.1121080901825,9019.6777,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,,2020.0,2020.0,,inf,0.0,1149.364520447604,1149.364520447604,C3,C3: Likely below 2°C,1.811284359824022,1.795833021702116,2093.0,1.795833021702116,1.958385560947839,1.755119168667714,1.740919353789306,2095.0,0.835,0.8135896289673671,0.2983333333333333,0.232454179704962,0.01,0.0026821636119803,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,193832.1612,,,,,,
